AccidentUID,AccidentType,AccidentType_de,AccidentType_fr,AccidentType_it,AccidentType_en,AccidentSeverityCategory,AccidentSeverityCategory_de,AccidentSeverityCategory_fr,AccidentSeverityCategory_it,AccidentSeverityCategory_en,AccidentInvolvingPedestrian,AccidentInvolvingBicycle,AccidentInvolvingMotorcycle,RoadType,RoadType_de,RoadType_fr,RoadType_it,RoadType_en,AccidentLocation_CHLV95_E,AccidentLocation_CHLV95_N,CantonCode,MunicipalityCode,AccidentYear,AccidentMonth,AccidentMonth_de,AccidentMonth_fr,AccidentMonth_it,AccidentMonth_en,AccidentWeekDay,AccidentWeekDay_de,AccidentWeekDay_fr,AccidentWeekDay_it,AccidentWeekDay_en,AccidentHour,AccidentHour_text,Datum,weather_condition,temperature
E2F6752E93C901BEE0530AB38B0254ED,at2,Auffahrunfall,accident par tamponnement,Incidente di tamponamento,Accident with rear-end collision,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2678922,1248470,ZH,261,2022,7,Juli,juillet,Luglio,July,aw401,Montag,lundi,Lunedí,Monday,17,17,2022-07-04,rain,22.41
E2F6752ECC2F01BEE0530AB38B0254ED,at1,Überholunfall oder Fahrstreifenwechsel,accident lors d'un dépassement ou lors d'un changement de voie de circulation,Incidente di sorpasso o al cambiamento di corsia,Accident when overtaking or changing lanes,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2681707,1248266,ZH,261,2022,7,Juli,juillet,Luglio,July,aw402,Dienstag,mardi,Martedì,Tuesday,17,17,2022-07-05,partly-cloudy-day,25.61
E2F7A0BB4BF001FEE0530AB38B027BDE,at3,Abbiegeunfall,accident en quittant une route,Incidente nello svoltare,Accident when turning left or right,as3,Unfall mit Leichtverletzten,accident avec blessés légers,Incidente con feriti leggeri,Accident with light injuries,FALSE,TRUE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2679238,1253637,ZH,261,2022,6,Juni,juin,Giugno,June,aw401,Montag,lundi,Lunedí,Monday,12,12,2022-06-13,partly-cloudy-day,22.25
E2F7A0BB534001FEE0530AB38B027BDE,at1,Überholunfall oder Fahrstreifenwechsel,accident lors d'un dépassement ou lors d'un changement de voie de circulation,Incidente di sorpasso o al cambiamento di corsia,Accident when overtaking or changing lanes,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2683514,1246880,ZH,261,2022,5,Mai,mai,Maggio,May,aw401,Montag,lundi,Lunedí,Monday,9,09,2022-05-30,partly-cloudy-day,14.42
E2F7A0BB5BB001FEE0530AB38B027BDE,at6,Frontalkollision,collision frontale,Collisione frontale,Accident with head-on collision,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2683902,1246248,ZH,261,2022,6,Juni,juin,Giugno,June,aw407,Sonntag,dimanche,Domenica,Sunday,0,00,2022-06-26,partly-cloudy-night,17.29
E2F7A0BB5C9201FEE0530AB38B027BDE,at2,Auffahrunfall,accident par tamponnement,Incidente di tamponamento,Accident with rear-end collision,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2681847,1245710,ZH,261,2022,6,Juni,juin,Giugno,June,aw405,Freitag,vendredi,Venerdì,Friday,11,11,2022-06-24,rain,21.79
E2F7A0BB63B501FEE0530AB38B027BDE,at7,Parkierunfall,accident en parquant,Incidente nel parcheggiare,Accident when parking,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2679291,1249152,ZH,261,2022,7,Juli,juillet,Luglio,July,aw402,Dienstag,mardi,Martedì,Tuesday,9,09,2022-07-05,partly-cloudy-day,21.28
E309178FD12001C0E0530AB38B02A046,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,accident avec blessés légers,Incidente con feriti leggeri,Accident with light injuries,FALSE,TRUE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2683413,1247248,ZH,261,2022,6,Juni,juin,Giugno,June,aw403,Mittwoch,mercredi,Mercoledì,Wednesday,9,09,2022-06-29,partly-cloudy-day,22.13
E3091B057D4A01D0E0530AB38B02255F,at8,Fussgängerunfall,accident impliquant des piétons,Incidente con pedoni,Accident involving pedestrian(s),as3,Unfall mit Leichtverletzten,accident avec blessés légers,Incidente con feriti leggeri,Accident with light injuries,TRUE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2682570,1247525,ZH,261,2022,7,Juli,juillet,Luglio,July,aw407,Sonntag,dimanche,Domenica,Sunday,2,02,2022-07-03,clear-night,14.73
E3091B058ED701D0E0530AB38B02255F,at8,Fussgängerunfall,accident impliquant des piétons,Incidente con pedoni,Accident involving pedestrian(s),as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,TRUE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2683046,1247563,ZH,261,2022,4,April,avril,Aprile,April,aw405,Freitag,vendredi,Venerdì,Friday,19,19,2022-04-22,cloudy,13.3
E3091B05AB9E01D0E0530AB38B02255F,at3,Abbiegeunfall,accident en quittant une route,Incidente nello svoltare,Accident when turning left or right,as3,Unfall mit Leichtverletzten,accident avec blessés légers,Incidente con feriti leggeri,Accident with light injuries,FALSE,TRUE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2679627,1249784,ZH,261,2022,6,Juni,juin,Giugno,June,aw405,Freitag,vendredi,Venerdì,Friday,13,13,2022-06-03,cloudy,25.11
E3091B05E00801D0E0530AB38B02255F,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2683617,1251297,ZH,261,2022,7,Juli,juillet,Luglio,July,aw404,Donnerstag,jeudi,Giovedì,Thursday,16,16,2022-07-07,partly-cloudy-day,22.85
E30E8959FB7B01BAE0530AB38B02DC24,at7,Parkierunfall,accident en parquant,Incidente nel parcheggiare,Accident when parking,as3,Unfall mit Leichtverletzten,accident avec blessés légers,Incidente con feriti leggeri,Accident with light injuries,FALSE,TRUE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2683601,1248384,ZH,261,2022,3,März,mars,Marzo,March,aw402,Dienstag,mardi,Martedì,Tuesday,11,11,2022-03-08,partly-cloudy-day,3.25
E30E895A067B01BAE0530AB38B02DC24,at8,Fussgängerunfall,accident impliquant des piétons,Incidente con pedoni,Accident involving pedestrian(s),as3,Unfall mit Leichtverletzten,accident avec blessés légers,Incidente con feriti leggeri,Accident with light injuries,TRUE,TRUE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2682635,1250357,ZH,261,2022,5,Mai,mai,Maggio,May,aw403,Mittwoch,mercredi,Mercoledì,Wednesday,10,10,2022-05-25,partly-cloudy-day,17.43
E30E895A24F001BAE0530AB38B02DC24,at7,Parkierunfall,accident en parquant,Incidente nel parcheggiare,Accident when parking,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2681733,1247203,ZH,261,2022,7,Juli,juillet,Luglio,July,aw401,Montag,lundi,Lunedí,Monday,13,13,2022-07-04,partly-cloudy-day,27.33
E30E895A254401BAE0530AB38B02DC24,at2,Auffahrunfall,accident par tamponnement,Incidente di tamponamento,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,accident avec blessés légers,Incidente con feriti leggeri,Accident with light injuries,FALSE,FALSE,TRUE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2682692,1250132,ZH,261,2022,7,Juli,juillet,Luglio,July,aw403,Mittwoch,mercredi,Mercoledì,Wednesday,15,15,2022-07-06,clear-day,26.8
E30F6F3988CF01D0E0530AB38B020466,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2682661,1246752,ZH,261,2022,4,April,avril,Aprile,April,aw403,Mittwoch,mercredi,Mercoledì,Wednesday,9,09,2022-04-20,partly-cloudy-day,10.77
E30F6F39954401D0E0530AB38B020466,at7,Parkierunfall,accident en parquant,Incidente nel parcheggiare,Accident when parking,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2682838,1243242,ZH,261,2022,4,April,avril,Aprile,April,aw406,Samstag,samedi,Sabato,Saturday,20,20,2022-04-02,fog,-0.21
E30F6F3995D601D0E0530AB38B020466,at4,Einbiegeunfall,accident en s'engageant sur une route,Incidente nell’immettersi in una strada,Accident when turning-into main road,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,TRUE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2680799,1248837,ZH,261,2022,5,Mai,mai,Maggio,May,aw405,Freitag,vendredi,Venerdì,Friday,14,14,2022-05-20,partly-cloudy-day,30.55
E30F6F39964C01D0E0530AB38B020466,at2,Auffahrunfall,accident par tamponnement,Incidente di tamponamento,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,accident avec blessés légers,Incidente con feriti leggeri,Accident with light injuries,FALSE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2681391,1248457,ZH,261,2022,5,Mai,mai,Maggio,May,aw405,Freitag,vendredi,Venerdì,Friday,16,16,2022-05-06,rain,15.04
E30F6F3997EF01D0E0530AB38B020466,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,accident avec blessés légers,Incidente con feriti leggeri,Accident with light injuries,FALSE,TRUE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2685459,1245994,ZH,261,2022,6,Juni,juin,Giugno,June,aw403,Mittwoch,mercredi,Mercoledì,Wednesday,16,16,2022-06-01,rain,16.78
E3201CF46F3901E2E0530AB38B02C78E,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,accident avec blessés légers,Incidente con feriti leggeri,Accident with light injuries,FALSE,TRUE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2682570,1248821,ZH,261,2022,4,April,avril,Aprile,April,aw405,Freitag,vendredi,Venerdì,Friday,1,01,2022-04-15,partly-cloudy-night,11.78
E3201CF46F9301E2E0530AB38B02C78E,at2,Auffahrunfall,accident par tamponnement,Incidente di tamponamento,Accident with rear-end collision,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2683763,1246300,ZH,261,2022,6,Juni,juin,Giugno,June,aw403,Mittwoch,mercredi,Mercoledì,Wednesday,18,18,2022-06-08,rain,15.99
E3201CF4701201E2E0530AB38B02C78E,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2683138,1249008,ZH,261,2022,5,Mai,mai,Maggio,May,aw402,Dienstag,mardi,Martedì,Tuesday,17,17,2022-05-03,partly-cloudy-day,17.15
E3201CF4718801E2E0530AB38B02C78E,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,accident avec blessés légers,Incidente con feriti leggeri,Accident with light injuries,FALSE,TRUE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2683396,1247564,ZH,261,2022,7,Juli,juillet,Luglio,July,aw405,Freitag,vendredi,Venerdì,Friday,11,11,2022-07-01,rain,14.48
E3201CF471C901E2E0530AB38B02C78E,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2681702,1244143,ZH,261,2022,6,Juni,juin,Giugno,June,aw401,Montag,lundi,Lunedí,Monday,11,11,2022-06-27,cloudy,22.58
E3201CF4762B01E2E0530AB38B02C78E,at7,Parkierunfall,accident en parquant,Incidente nel parcheggiare,Accident when parking,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2679732,1250393,ZH,261,2022,7,Juli,juillet,Luglio,July,aw407,Sonntag,dimanche,Domenica,Sunday,18,18,2022-07-10,partly-cloudy-day,22.46
E3201CF4766F01E2E0530AB38B02C78E,at8,Fussgängerunfall,accident impliquant des piétons,Incidente con pedoni,Accident involving pedestrian(s),as3,Unfall mit Leichtverletzten,accident avec blessés légers,Incidente con feriti leggeri,Accident with light injuries,TRUE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2680280,1246880,ZH,261,2022,5,Mai,mai,Maggio,May,aw404,Donnerstag,jeudi,Giovedì,Thursday,17,17,2022-05-12,partly-cloudy-day,23.59
E3201CF4823F01E2E0530AB38B02C78E,at7,Parkierunfall,accident en parquant,Incidente nel parcheggiare,Accident when parking,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2678995,1250910,ZH,261,2022,7,Juli,juillet,Luglio,July,aw405,Freitag,vendredi,Venerdì,Friday,13,13,2022-07-01,cloudy,16.31
E3201CF48B5701E2E0530AB38B02C78E,at2,Auffahrunfall,accident par tamponnement,Incidente di tamponamento,Accident with rear-end collision,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2682346,1248450,ZH,261,2022,6,Juni,juin,Giugno,June,aw403,Mittwoch,mercredi,Mercoledì,Wednesday,19,19,2022-06-22,cloudy,19.91
E323B4ABEB6701F0E0530AB38B02CC02,at5,Überqueren der Fahrbahn,accident en traversant une route,Incidente nell'attraversare la carreggiata,Accident when crossing the lane(s),as3,Unfall mit Leichtverletzten,accident avec blessés légers,Incidente con feriti leggeri,Accident with light injuries,FALSE,TRUE,TRUE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2683565,1246757,ZH,261,2022,5,Mai,mai,Maggio,May,aw405,Freitag,vendredi,Venerdì,Friday,19,19,2022-05-13,cloudy,18.21
E323B4ABF49801F0E0530AB38B02CC02,at7,Parkierunfall,accident en parquant,Incidente nel parcheggiare,Accident when parking,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt439,andere,autre,Altro,Other,2683732,1247406,ZH,261,2022,6,Juni,juin,Giugno,June,aw406,Samstag,samedi,Sabato,Saturday,19,19,2022-06-11,clear-day,21.17
E323B4AC182501F0E0530AB38B02CC02,at1,Überholunfall oder Fahrstreifenwechsel,accident lors d'un dépassement ou lors d'un changement de voie de circulation,Incidente di sorpasso o al cambiamento di corsia,Accident when overtaking or changing lanes,as3,Unfall mit Leichtverletzten,accident avec blessés légers,Incidente con feriti leggeri,Accident with light injuries,FALSE,TRUE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2681511,1247717,ZH,261,2022,6,Juni,juin,Giugno,June,aw404,Donnerstag,jeudi,Giovedì,Thursday,8,08,2022-06-09,partly-cloudy-day,14.97
E323B4AC19BD01F0E0530AB38B02CC02,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt439,andere,autre,Altro,Other,2683251,1247615,ZH,261,2022,7,Juli,juillet,Luglio,July,aw405,Freitag,vendredi,Venerdì,Friday,13,13,2022-07-08,clear-day,23.84
E324E0A46A6C01A0E0530AB38B028754,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,accident avec blessés légers,Incidente con feriti leggeri,Accident with light injuries,FALSE,TRUE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2685755,1248069,ZH,261,2022,6,Juni,juin,Giugno,June,aw402,Dienstag,mardi,Martedì,Tuesday,15,15,2022-06-21,partly-cloudy-day,30.48
E332AA77711001F6E0530AB38B02613D,at7,Parkierunfall,accident en parquant,Incidente nel parcheggiare,Accident when parking,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2683609,1252529,ZH,261,2022,7,Juli,juillet,Luglio,July,aw406,Samstag,samedi,Sabato,Saturday,18,18,2022-07-09,partly-cloudy-day,23.7
E332AA778ACE01F6E0530AB38B02613D,at2,Auffahrunfall,accident par tamponnement,Incidente di tamponamento,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,accident avec blessés légers,Incidente con feriti leggeri,Accident with light injuries,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2682284,1248311,ZH,261,2022,7,Juli,juillet,Luglio,July,aw402,Dienstag,mardi,Martedì,Tuesday,15,15,2022-07-12,clear-day,27.51
E332AA77B54001F6E0530AB38B02613D,at2,Auffahrunfall,accident par tamponnement,Incidente di tamponamento,Accident with rear-end collision,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2681581,1242543,ZH,261,2022,7,Juli,juillet,Luglio,July,aw403,Mittwoch,mercredi,Mercoledì,Wednesday,17,17,2022-07-13,partly-cloudy-day,28.93
